percent_hrmax,rpe,age,max_hr,hr,percent_ftp,weight,female,watts,activity
,0.0,,,,0.15749685704081162,75.0,False,53.03706660849331,cycling
,9.71,,,,1.4597330878969166,82.0,True,253.76,running
,9.26,,,,1.3959541563104114,51.0,True,202.19,running
,6.17,,,,0.9127123287671233,73.0,False,166.57,running
,4.4,,,,0.7796289300334326,75.0,True,222.77896675705335,cycling
,0.0,,,,0.5327468609423643,89.0,True,100.51867772260532,cycling
,10.0,,,,4.000576784426821,73.0,True,277.44,running
,9.71,,,,1.4596912521440821,88.0,True,272.32,running
,10.0,,,,8.445175818572684,50.0,True,401.14585138220247,cycling
,0.0,,,,0.33394125150703685,91.0,False,101.80199052192019,cycling
,7.79,,,,1.0341981981981982,111.0,False,286.99,running
,6.8,,,,0.9602569249297471,47.0,True,95.68,running
,8.25,,,,1.127981840756891,83.0,True,265.8878795032143,cycling
,2.58,,,,0.6077034183919113,62.0,False,126.22,running
,0.0,,,,0.2507055967904338,96.0,False,60.16934322970411,cycling
,0.0,,,,0.5005713280967401,109.0,False,136.40568690636167,cycling
,8.94,,,,1.3427964601769908,113.0,False,379.34,running
,9.26,,,,1.3959446333171441,58.0,True,229.94,running
,8.61,,,,1.2378252427184466,103.0,False,318.74,running
,7.88,,,,1.0412693812490943,103.0,False,359.29,running
,5.29,,,,0.8464354230523276,101.0,False,383.85,running
,10.0,,,,3.1144824455205806,118.0,False,411.61,running
,0.0,,,,0.511983612154319,116.0,False,299.92,running
,5.44,,,,0.8579507881658905,79.0,False,227.05667608810296,cycling
,0.0,,,,0.48586548509929933,103.0,False,252.72293207440055,cycling
,3.0,,,,0.6498609001703487,84.0,True,155.0308163446384,cycling
,4.36,,,,0.7768533421498204,93.0,False,242.02865874677656,cycling
,2.31,,,,0.5810837177497462,71.0,True,157.18895648848385,cycling
,8.43,,,,1.1843414278653794,113.0,False,334.5764533719697,cycling
,10.0,,,,5.501850570015069,60.0,True,313.60548249085895,cycling
,6.17,,,,0.9127111111111111,90.0,False,205.36,running
,10.0,,,,2.1332273450970116,46.0,True,278.6848203634736,cycling
,8.53,,,,1.2142853123152995,69.0,True,237.95134980130604,cycling
,10.0,,,,3.5398126463700232,61.0,False,241.84,running
,8.08,,,,1.0735428571428571,70.0,False,187.87,running
,2.49,,,,0.5988883742473367,85.0,True,193.95,running
,10.0,,,,1.7170243902439024,82.0,False,351.99,running
,9.13,,,,1.3784441154789762,65.0,True,85.11892413082677,cycling
,0.0,,,,0.515525987601716,95.0,False,122.43742205540754,cycling
,0.0,,,,0.1734221566040416,82.0,True,54.18055016623467,cycling
,10.0,,,,1.5114576346970714,63.0,True,270.43,running
,8.13,,,,1.0896420187793427,72.0,True,222.81,running
,3.67,,,,0.7168332576101772,62.0,True,126.22,running
,10.0,,,,1.5869034404255893,56.0,False,297.70308542384055,cycling
,0.0,,,,0.37912020300009835,104.0,False,199.11393061565164,cycling
,10.0,,,,1.608000466945386,49.0,True,74.85242173630772,cycling
,6.23,,,,0.9174499089253187,61.0,True,251.84,running
,0.0,,,,0.47301298937233177,109.0,False,260.37,running
,9.67,,,,1.4536895284751992,46.0,True,189.91,running
,3.96,,,,0.745669418811721,87.0,True,184.24,running
,8.27,,,,1.1344718714121698,104.0,False,395.25,running
,2.25,,,,0.5745486111111111,64.0,True,165.47,running
,10.0,,,,1.6453687821612348,77.0,True,268.59,running
,3.34,,,,0.6842242913500268,45.0,True,87.44386443453344,cycling
,6.74,,,,0.9554520547945206,73.0,False,174.37,running
,8.13,,,,1.0896533044420367,52.0,True,160.92,running
,10.0,,,,1.5857948717948718,78.0,False,309.23,running
,10.0,,,,1.5835104969439273,71.0,True,238.35,running
,9.25,,,,1.395310344827586,58.0,False,202.32,running
,5.7,,,,0.8772191842515004,107.0,False,105.12594704069981,cycling
,10.0,,,,2.2218703306410057,101.0,False,751.7698263723843,cycling
,4.25,,,,0.7687054622942507,78.0,False,149.89756514737888,cycling
,10.0,,,,1.5216426193118757,51.0,True,164.52,running
,2.86,,,,0.6357397348768462,79.0,True,106.47369079717421,cycling
,9.26,,,,1.3959311424100156,63.0,True,249.76,running
,0.0,,,,0.18934096572507922,88.0,False,55.817716695753354,cycling
,9.76,,,,1.4666143475719573,60.0,False,219.9921521357936,cycling
,0.0,,,,0.5206439087509854,91.0,False,118.44648924084919,cycling
,3.15,,,,0.6647464746474647,66.0,False,221.56,running
,10.0,,,,2.3085430194805197,88.0,False,227.53,running
,4.68,,,,0.8011668928086838,110.0,False,295.23,running
,5.73,,,,0.8799080459770114,87.0,False,191.38,running
,3.07,,,,0.6566298940082198,69.0,False,151.78,running
,10.0,,,,1.5369248515617144,76.0,True,247.62933208362344,cycling
,3.31,,,,0.6811218632114153,91.0,False,207.64,running
,10.0,,,,1.6441965132183274,100.0,False,550.8058319281397,cycling
,8.61,,,,1.2378227848101266,79.0,False,244.47,running
,10.0,,,,2.1429239766081873,45.0,True,91.61,running
,10.0,,,,8.88867749267907,74.0,True,624.8740277353386,cycling
,8.08,,,,1.0735744680851063,94.0,False,252.29,running
,2.83,,,,0.6329424447037009,62.0,True,83.19395493185444,cycling
,0.0,,,,0.4706240487062405,73.0,True,154.6,running
,3.02,,,,0.6517921801080787,72.0,True,99.48955837169714,cycling
,0.0,,,,0.24671679561858728,70.0,True,49.04729896897515,cycling
,4.71,,,,0.8034220950704225,64.0,True,146.03,running
,3.15,,,,0.6647554307669573,67.0,False,224.92,running
,6.8,,,,0.9602663706992228,85.0,True,173.04,running
,0.0,,,,0.13116763245211469,80.0,False,26.23352649042294,cycling
,0.0,,,,0.4706074074074074,75.0,True,158.83,running
,6.8,,,,0.9602425876010782,49.0,True,99.75,running
,2.32,,,,0.5820364548898628,76.0,False,148.18648141495905,cycling
,8.71,,,,1.2694043914660345,55.0,True,198.28096594699457,cycling
,0.0,,,,0.14553474261960522,71.0,False,52.181481966259454,cycling
,5.67,,,,0.8754345122874279,51.0,True,126.79793475971105,cycling
,10.0,,,,1.645411134404845,81.0,True,282.55,running
,7.84,,,,1.0376545217957058,58.0,True,127.59,running
,0.0,,,,0.3341513315355187,64.0,False,23.951967444465986,cycling
,10.0,,,,1.5857857142857141,56.0,False,222.01,running
,8.93,,,,1.3382237871674492,72.0,True,273.64,running
,10.0,,,,2.7912518504567645,86.0,True,508.9010373752774,cycling
,8.7,,,,1.2660111613074674,71.0,True,190.56,running
,10.0,,,,2.246613904872946,72.0,True,342.9231464398065,cycling
,8.11,,,,1.0845825176751591,56.0,False,151.84155247452227,cycling
,10.0,,,,1.7170275229357799,109.0,False,467.89,running
,0.0,,,,0.4888194444444445,64.0,True,140.78,running
,10.0,,,,1.7177921525910578,75.0,False,322.08602861082335,cycling
,5.57,,,,0.8678858633611329,60.0,False,130.18287950416996,cycling
,10.0,,,,1.578144229327822,73.0,True,244.23360093077378,cycling
,6.14,,,,0.9104068857589985,54.0,True,139.62,running
,0.0,,,,0.15928539863608365,58.0,False,23.09638280223213,cycling
,10.0,,,,1.6106135847420928,107.0,False,430.8391339185098,cycling
,10.0,,,,2.1368031311294002,84.0,True,380.52190159152366,cycling
,10.0,,,,1.742940030661953,88.0,False,383.44680674562966,cycling
,8.98,,,,1.3544767144980936,72.0,False,243.80580860965682,cycling
,0.0,,,,0.4279241473856395,102.0,False,195.9807010196752,cycling
,0.0,,,,0.269074186840076,78.0,False,52.46946643381482,cycling
,5.73,,,,0.8798730158730159,63.0,False,138.58,running
,10.0,,,,1.585793103448276,58.0,False,229.94,running
,4.71,,,,0.8034263271939328,52.0,True,118.65,running
,10.0,,,,1.6874622145187446,86.0,False,162.53636050244546,cycling
,6.8,,,,0.9602725366876311,45.0,True,91.61,running
,7.94,,,,1.0455764761514794,66.0,True,310.53621341698937,cycling
,0.0,,,,0.3190244540759766,80.0,True,54.10654741128564,cycling
,9.36,,,,1.4110255317247762,58.0,False,204.59870210009257,cycling
,7.3,,,,0.9975044103093671,61.0,True,231.83,running
,4.86,,,,0.8143092783505155,97.0,False,197.47,running
,0.0,,,,0.37094569187361415,118.0,False,221.04653778748667,cycling
,0.0,,,,0.23811456552898774,97.0,False,57.742782140779525,cycling
,8.59,,,,1.232409381663113,70.0,False,289.0,running
,10.0,,,,2.2138415884294673,102.0,False,756.4696707663489,cycling
,0.0,,,,0.31302573511023596,81.0,True,53.752779233129715,cycling
,3.68,,,,0.7184331193501898,85.0,False,274.19,running
,6.8,,,,0.9602725366876311,45.0,True,91.61,running
,0.0,,,,0.4706002554278417,87.0,True,184.24,running
,7.79,,,,1.0342142857142858,56.0,False,144.79,running
,8.6,,,,1.2368946642250453,93.0,False,287.57800943232303,cycling
,8.93,,,,1.3382159624413146,75.0,True,285.04,running
,0.0,,,,0.4706222222222223,50.0,True,105.89,running
,8.75,,,,1.281370923161968,108.0,False,463.6,running
,6.14,,,,0.9103848442769292,71.0,True,183.57,running
,10.0,,,,1.6797485132485865,57.0,True,202.9808103409592,cycling
,8.27,,,,1.1344911804613298,55.0,False,209.03,running
,2.27,,,,0.5773731408573929,48.0,True,105.59,running
,8.7,,,,1.2659897665494082,59.0,True,158.35,running
,9.33,,,,1.4059142582422117,74.0,False,348.5261446182443,cycling
,9.67,,,,1.4537223340040244,63.0,True,260.1,running
,3.52,,,,0.7015254741254161,85.0,True,169.34824945387544,cycling
,4.77,,,,0.8075758773196717,80.0,False,161.51517546393436,cycling
,7.36,,,,1.0020844055584148,116.0,False,389.41,running
,5.68,,,,0.8757319196075328,89.0,True,221.35,running
,10.0,,,,2.044892375137101,74.0,True,320.8027158115084,cycling
,6.74,,,,0.9554883720930234,86.0,False,205.43,running
,4.33,,,,0.7745609459224483,81.0,True,178.18,running
,0.0,,,,0.5314082217546967,79.0,True,159.94856066594616,cycling
,0.0,,,,0.3212374639283741,54.0,True,78.06070373459491,cycling
,8.35,,,,1.1589089679761055,78.0,False,225.98724875534057,cycling
,4.47,,,,0.7850624192854069,92.0,False,364.74,running
,7.88,,,,1.0412793176972281,105.0,False,366.27,running
,0.0,,,,0.33356645665719065,75.0,True,53.03706660849331,cycling
,3.7,,,,0.7195836530065369,70.0,True,143.05323021769954,cycling
,5.73,,,,0.879887323943662,71.0,False,156.18,running
,10.0,,,,2.178098675243589,77.0,True,159.3279180940685,cycling
,10.0,,,,1.5114537801521775,87.0,True,373.45,running
,8.25,,,,1.1267537493952586,78.0,True,186.32,running
,4.75,,,,0.8061360358376668,58.0,True,132.78672782318046,cycling
,0.0,,,,0.2583811239236336,101.0,False,29.228072738241437,cycling
,0.0,,,,0.39946495825033806,108.0,False,217.8681882297344,cycling
,5.21,,,,0.8410669496430639,73.0,True,174.37,running
,10.0,,,,3.671750805585392,49.0,True,170.92,running
,10.0,,,,2.19454894951866,80.0,True,498.60152133063946,cycling
,10.0,,,,2.5297995744799886,60.0,True,431.07784749139,cycling
,10.0,,,,2.7588747277406314,61.0,False,563.776050613798,cycling
,2.04,,,,0.5539076736181413,88.0,False,218.86,running
,10.0,,,,2.024777705486879,87.0,True,373.45,running
,7.25,,,,0.9934226714845606,62.0,False,153.9805140801069,cycling
,7.97,,,,1.0476877634308412,84.0,False,98.56646478357357,cycling
,0.0,,,,0.42080073437858273,82.0,True,97.99607502208434,cycling
,9.67,,,,1.4537110302263017,89.0,True,367.44,running
,10.0,,,,1.792674805771365,85.0,True,323.04,running
,8.7,,,,1.2660019106759015,79.0,True,212.03,running
,3.31,,,,0.6811320754716981,106.0,False,241.87,running
,9.71,,,,1.4597144314125448,74.0,True,229.0,running
,0.0,,,,0.5036402573253647,100.0,False,168.71948620399715,cycling
,3.63,,,,0.7130597014925374,56.0,False,133.77,running
,7.36,,,,1.0020743738932456,59.0,False,198.06,running
,5.09,,,,0.831605615357429,65.0,True,153.51439659498138,cycling
,5.21,,,,0.8405126500982528,93.0,False,195.41919114784378,cycling
,10.0,,,,1.8700290275761973,65.0,True,257.69,running
,0.0,,,,0.14135180746035547,74.0,False,52.82317044793484,cycling
,9.26,,,,1.3959667093469912,66.0,True,261.66,running
,4.71,,,,0.8034488985193211,78.0,True,177.98,running
,8.83,,,,1.3066453551874284,95.0,False,557.3495762551976,cycling
,0.0,,,,0.5058683184604345,63.0,True,90.50995953894092,cycling
,10.0,,,,1.585813953488372,86.0,False,340.95,running
,6.74,,,,0.9554634146341463,82.0,False,195.87,running
,6.6,,,,0.9450557511737091,48.0,True,128.83,running
,10.0,,,,2.6183166995820613,107.0,False,313.7790732779143,cycling
,4.71,,,,0.8034456740442656,56.0,True,127.78,running
,7.88,,,,1.0412531934919993,111.0,False,387.19,running
,10.0,,,,4.345883940620783,78.0,True,322.03,running
,9.67,,,,1.4537110302263017,89.0,True,367.44,running
,7.88,,,,1.041251573458011,83.0,False,289.52,running
,8.43,,,,1.1820552947313512,54.0,True,181.28,running
,8.43,,,,1.1820828819068254,52.0,True,174.57,running
,2.84,,,,0.6336758490614021,80.0,True,107.47142400081381,cycling
,2.26,,,,0.5758370767430447,118.0,False,305.09,running
,10.0,,,,4.294090398569561,70.0,False,336.6566872478536,cycling
,6.32,,,,0.9237516123088263,81.0,False,250.66,running
,3.26,,,,0.6759634401264571,65.0,True,93.14776204942581,cycling
,5.72,,,,0.8787670663743234,62.0,False,136.20889528802016,cycling
,9.7,,,,1.4577131319492467,80.0,True,247.22814717859225,cycling
,6.32,,,,0.9237764665046856,86.0,False,266.14,running
,7.77,,,,1.0330037646403352,85.0,True,249.3671087841769,cycling
,8.27,,,,1.1344897135941912,74.0,False,281.24,running
,0.0,,,,0.2475217078484958,100.0,False,61.880426962123956,cycling
,8.64,,,,1.2480072768626438,112.0,False,468.25233027886395,cycling
,8.25,,,,1.1267480577136513,85.0,True,203.04,running
,6.17,,,,0.912695652173913,92.0,False,209.92,running
,10.0,,,,1.6812775598158054,49.0,True,233.96658522396748,cycling
,8.73,,,,1.2775889655060788,54.0,True,195.93104375001224,cycling
,8.94,,,,1.3428125,64.0,False,214.85,running
,8.78,,,,1.290340425531915,94.0,False,303.23,running
,10.0,,,,1.792674805771365,85.0,True,323.04,running
,8.7,,,,1.2660144421150712,81.0,True,217.4,running
,3.67,,,,0.7167840375586856,60.0,True,122.14,running
,10.0,,,,1.541441418698161,75.0,True,245.08918557300763,cycling
,8.94,,,,1.342803418803419,117.0,False,392.77,running
,6.75,,,,0.9560774121971128,71.0,True,143.90877208390944,cycling
,4.1,,,,0.7572182791910751,86.0,True,184.94299250962817,cycling
,8.47,,,,1.1950351506359045,106.0,False,568.7650295936523,cycling
,10.0,,,,3.457166341744427,119.0,False,460.7711300276972,cycling
,4.9,,,,0.8175313531353134,75.0,False,309.64,running
,3.98,,,,0.7482795044889913,119.0,False,222.6131525854749,cycling
,8.58,,,,1.228272071453109,82.0,True,286.04,running
,4.33,,,,0.774574530516432,48.0,True,105.59,running
,3.67,,,,0.7168008048289739,49.0,True,99.75,running
,8.68,,,,1.259500546801167,57.0,True,152.19804607545302,cycling
,7.01,,,,0.9760347837176456,77.0,True,159.3279180940685,cycling
,8.93,,,,1.338226542352708,71.0,True,269.84,running
,0.0,,,,0.2985317333355939,80.0,True,107.47142400081381,cycling
,10.0,,,,3.3535640351663143,64.0,False,240.38347004072142,cycling
,10.0,,,,2.9293789774132155,78.0,False,255.9105474668185,cycling
,9.3,,,,1.4022799412049187,75.0,False,352.3228352277358,cycling
,9.12,,,,1.3765250139341922,86.0,True,336.202469403287,cycling
,4.71,,,,0.8034382767191385,68.0,True,155.16,running
,10.0,,,,1.6514059405940593,101.0,False,416.98,running
,10.0,,,,1.8763545656938183,60.0,True,238.6723007562537,cycling
,5.73,,,,0.8799130434782608,92.0,False,202.38,running
,10.0,,,,1.8700209643605872,54.0,True,214.08,running
,2.49,,,,0.5988970479813619,89.0,True,203.08,running
,7.32,,,,0.9989578762615181,86.0,True,182.13,running
,8.7,,,,1.2660068048252398,61.0,True,163.72,running
,0.0,,,,0.45857538848201396,86.0,False,98.593708523633,cycling
,2.49,,,,0.5988626421697287,48.0,True,109.52,running
,3.98,,,,0.747901134693749,82.0,False,153.31973261221856,cycling
,0.0,,,,0.2458880312239296,78.0,False,96.85529549910586,cycling
,5.68,,,,0.8757276995305164,75.0,True,186.53,running
,8.4,,,,1.173191823899371,60.0,True,149.23,running
,9.21,,,,1.3893271728513887,76.0,True,223.84839408981574,cycling
,10.0,,,,1.619669820456065,80.0,True,367.98898320761793,cycling
,0.0,,,,0.35737149877833774,76.0,True,103.48049118625548,cycling
,10.0,,,,5.314790308823738,91.0,False,541.6834282753155,cycling
,6.25,,,,0.9183907425806371,95.0,False,292.27785382628775,cycling
,2.9,,,,0.6402499340417394,106.0,False,169.66623252106095,cycling
,6.8,,,,0.960232220609579,65.0,True,132.32,running
,10.0,,,,1.6152170063399103,59.0,False,238.24450843513677,cycling
,3.06,,,,0.6557199848180275,58.0,True,80.62732933322467,cycling
,2.89,,,,0.6387689371346774,83.0,False,267.74,running
,6.17,,,,0.9127191011235954,89.0,False,203.08,running
,10.0,,,,1.8700749167591564,68.0,True,269.59,running
,4.68,,,,0.8011668928086838,110.0,False,295.23,running
,5.29,,,,0.8471162790697675,86.0,False,182.13,running
,0.0,,,,0.11800683267471196,77.0,True,25.80573416930601,cycling
,0.0,,,,0.1490272800324941,81.0,True,54.3204435718441,cycling
,0.0,,,,0.32206546075268266,94.0,False,101.41841359101977,cycling
,3.38,,,,0.6880073465254106,50.0,True,131.06539951309074,cycling
,10.0,,,,1.5114934892373109,53.0,True,227.51,running
,9.71,,,,1.4597018402049848,81.0,True,250.66,running
,8.93,,,,1.3381919423517852,86.0,True,326.84,running
,10.0,,,,1.5720935864760215,55.0,False,289.658243308207,cycling
,6.32,,,,0.9237657864523535,78.0,False,241.38,running
,8.78,,,,1.2903119266055045,109.0,False,351.61,running
,10.0,,,,2.6179276315789473,64.0,True,159.17,running
,10.0,,,,1.9640376984126982,108.0,False,237.57,running
,8.93,,,,1.3382134914751669,57.0,True,216.63,running
,8.75,,,,1.2813551291163234,63.0,False,270.43,running
,0.0,,,,0.25878536979894595,71.0,True,52.181481966259454,cycling
,10.0,,,,3.8326388888888885,90.0,False,386.33,running
,3.31,,,,0.6811116829644878,116.0,False,264.68,running
,5.75,,,,0.881010101010101,88.0,True,348.88,running
,9.59,,,,1.4422078936624105,81.0,True,247.65593949970918,cycling
,7.36,,,,1.0020743738932456,59.0,False,198.06,running
,8.59,,,,1.2324049853823666,97.0,False,400.47,running
,8.47,,,,1.1952977198537758,83.0,False,332.35253100534237,cycling
,0.0,,,,0.4031117397454031,56.0,False,114.0,running
,10.0,,,,4.830922285662139,50.0,True,512.0777622801868,cycling
,10.0,,,,3.111073770115546,67.0,True,591.975116977586,cycling
,3.04,,,,0.6543437760301462,71.0,True,98.49182516805759,cycling
,8.93,,,,1.3381812614819353,69.0,True,262.23,running
,0.0,,,,0.5289819766731049,89.0,False,237.75094941572698,cycling
,10.0,,,,2.0373263888888884,72.0,False,164.29,running
,8.78,,,,1.2903103448275859,116.0,False,374.19,running
,8.25,,,,1.1267224931100275,89.0,True,212.59,running
,10.0,,,,1.9640538033395174,77.0,False,169.38,running
,8.87,,,,1.3201307239051423,54.0,True,151.1285652726607,cycling
,5.77,,,,0.8829722615914153,55.0,False,218.05,running
,10.0,,,,2.997359154929577,71.0,False,238.35,running
,0.0,,,,0.5056348372096735,84.0,True,161.8233733005839,cycling
,10.0,,,,2.075790591967045,86.0,True,378.4581407274317,cycling
,2.27,,,,0.577357830271216,75.0,True,164.98,running
,9.13,,,,1.3778352206724953,77.0,True,224.91782142257816,cycling
,9.13,,,,1.378250378437449,60.0,False,206.73755676561734,cycling
,0.0,,,,0.41464713321746566,81.0,True,95.38542652534579,cycling
,8.68,,,,1.2600749916033864,89.0,True,237.75094941572698,cycling
,2.89,,,,0.6387661843107388,78.0,False,251.61,running
,8.7,,,,1.2660227613057802,63.0,True,169.09,running
,8.94,,,,1.3428235294117647,68.0,False,228.28,running
,8.28,,,,1.1358459398365504,81.0,True,261.29,running
,10.0,,,,2.229308565531476,51.0,True,108.01,running
,7.84,,,,1.037637578616352,48.0,True,105.59,running
,3.56,,,,0.7061300499422996,110.0,False,260.2089234037374,cycling
,3.49,,,,0.6994667354940699,57.0,True,84.52356031710342,cycling
,8.01,,,,1.0521002736302332,58.0,False,152.55453967638383,cycling
,0.0,,,,0.2584131045923204,90.0,False,117.44875603720963,cycling
,4.39,,,,0.7795524523332864,71.0,True,157.18895648848385,cycling
,6.17,,,,0.9127142857142857,112.0,False,255.56,running
,8.25,,,,1.1267792121813969,57.0,True,136.16,running
,10.0,,,,2.7078191545958346,45.0,True,258.32594734844264,cycling
,10.0,,,,2.6179904306220094,55.0,True,136.79,running
,4.68,,,,0.8011630160883892,77.0,False,206.66,running
,3.67,,,,0.7167893725992317,88.0,True,179.14,running
,3.38,,,,0.6876736111111111,64.0,True,198.05,running
,3.09,,,,0.6593815867247729,47.0,True,88.01425419602268,cycling
,0.0,,,,0.5120229019399946,68.0,False,87.04389332979908,cycling
,4.29,,,,0.7714310271358517,81.0,True,177.4599934823313,cycling
,3.18,,,,0.6683551762212432,102.0,False,170.430569936417,cycling
,4.34,,,,0.7751666666666667,80.0,True,279.06,running
,6.31,,,,0.9230557195709292,93.0,False,287.57800943232303,cycling
,9.25,,,,1.3952830188679246,106.0,False,369.75,running
,8.55,,,,1.219601677148847,81.0,True,209.43,running
,5.71,,,,0.8780163527756549,106.0,False,311.7836068706351,cycling
,8.28,,,,1.1358450704225351,50.0,True,161.29,running
,2.26,,,,0.5758390292604255,58.0,False,149.96,running
,10.0,,,,1.7170181818181818,55.0,False,236.09,running
,8.28,,,,1.1358524280008409,67.0,True,216.13,running
,10.0,,,,3.405252044231959,78.0,True,252.3291764775881,cycling
,0.0,,,,0.5119816329459033,69.0,False,178.4,running
,2.33,,,,0.5831750796593839,73.0,True,90.25217532808627,cycling
,0.0,,,,0.4706010928961749,61.0,True,129.18,running
,8.43,,,,1.1820463007932653,87.0,True,292.06,running
,10.0,,,,2.0247641509433962,48.0,True,206.04,running
,8.25,,,,1.1267398700897,61.0,True,145.71,running
,4.29,,,,0.7717810945273632,75.0,False,193.91,running
,9.18,,,,1.3853575569411027,62.0,False,214.73042132587088,cycling
,0.0,,,,0.5256540633500594,51.0,True,76.1357345356226,cycling
,10.0,,,,1.5545332482080412,73.0,True,240.57956549267647,cycling
,10.0,,,,1.7730211086359313,49.0,True,184.18143276510057,cycling
,0.0,,,,0.28515408666814046,50.0,True,40.49188030687595,cycling
,0.0,,,,0.3869665972832881,61.0,True,50.042520360674814,cycling
,5.75,,,,0.8810991999494039,83.0,True,278.63,running
,10.0,,,,1.5114662332972193,78.0,True,334.82,running
,0.0,,,,0.5095747715399352,117.0,False,267.6949147330742,cycling
,3.07,,,,0.6565798271525073,80.0,False,175.96339367687196,cycling
,6.37,,,,0.9280232727536384,114.0,False,264.48663273478695,cycling
,10.0,,,,2.880178571428571,100.0,False,322.58,running
,4.68,,,,0.8011852502194907,68.0,False,182.51,running
,9.93,,,,1.4899163191603675,78.0,True,246.3725625363584,cycling
,8.08,,,,1.0762944273804298,86.0,True,196.23,running
,10.0,,,,3.88324933333692,48.0,True,395.159452160365,cycling
,10.0,,,,1.6367637994356685,101.0,False,553.7990315390584,cycling
,0.0,,,,0.41935193519351943,88.0,False,186.36,running
,0.0,,,,0.12375249508662328,90.0,False,56.24550901687028,cycling
,8.55,,,,1.2195708472068074,51.0,True,131.86,running
,0.0,,,,0.1322687924057294,115.0,False,68.29699095869837,cycling
,8.12,,,,1.087313407068729,49.0,True,112.95011672629957,cycling
,0.0,,,,0.3656152227478623,55.0,True,42.630734972400745,cycling
,10.0,,,,2.9459759312409495,54.0,True,151.1285652726607,cycling
,2.03,,,,0.5527031509121061,67.0,True,166.64,running
,6.6,,,,0.9450582807187955,58.0,True,155.67,running
,6.74,,,,0.9554461538461538,65.0,False,155.26,running
,8.36,,,,1.1604262275355801,73.0,True,240.57956549267647,cycling
,6.74,,,,0.9554545454545454,66.0,False,157.65,running
,10.0,,,,1.521601629502573,88.0,True,283.87,running
,4.06,,,,0.7545717675048064,87.0,True,186.43959231508757,cycling
,0.0,,,,0.5090030238301703,54.0,True,78.06070373459491,cycling
,0.0,,,,0.4706172839506173,72.0,True,152.48,running
,8.25,,,,1.1267581475128643,55.0,True,131.38,running
,10.0,,,,2.563127311545517,51.0,True,277.1253249243013,cycling
,10.0,,,,1.645379777455249,78.0,True,272.08,running
,3.05,,,,0.6547446668670627,103.0,False,168.59675171826865,cycling
,2.82,,,,0.6321845318860244,55.0,False,116.48,running
,3.92,,,,0.7424234758411333,118.0,False,293.48,running
,8.93,,,,1.3381958417169684,84.0,True,319.24,running
,8.93,,,,1.338202051817075,81.0,True,307.84,running
,5.29,,,,0.847095652173913,115.0,False,243.54,running
,0.0,,,,0.47301345519167304,117.0,False,279.48,running
,10.0,,,,3.533756805807623,58.0,True,194.71,running
,10.0,,,,1.5201834862385324,109.0,False,414.25,running
,7.7,,,,1.0274434160044477,77.0,True,356.00914364554114,cycling
,0.0,,,,0.40258275533555804,119.0,False,119.76836971232852,cycling
,0.0,,,,0.45183755663701963,118.0,False,269.25,running
,10.0,,,,2.825156110615522,59.0,True,158.35,running
,8.13,,,,1.0896402511454268,83.0,True,256.85,running
,3.39,,,,0.6892051781737194,64.0,False,198.05,running
,10.0,,,,1.5202105263157892,76.0,False,288.84,running
,8.7,,,,1.265965166908563,52.0,True,139.56,running
,6.19,,,,0.9145400516647235,79.0,False,364.8557536116415,cycling
,10.0,,,,1.5215837621497998,66.0,True,212.9,running
,0.0,,,,0.3190244540759766,80.0,True,54.10654741128564,cycling
,0.0,,,,0.35983252927589077,77.0,False,92.81880092671602,cycling
,0.0,,,,0.5292239530306434,85.0,False,112.46009001901172,cycling
,10.0,,,,1.9474393530997305,77.0,True,317.9,running
,6.17,,,,0.9126808162878539,81.0,False,247.65593949970918,cycling
,0.0,,,,0.2292331667887497,112.0,False,115.27677491472645,cycling
,0.0,,,,0.5023268031017504,101.0,False,256.21178592204774,cycling
,5.29,,,,0.8466535433070866,80.0,True,258.06,running
,8.7,,,,1.2659703504043127,70.0,True,187.87,running
,6.93,,,,0.969779286127116,59.0,True,217.9966857285144,cycling
,2.71,,,,0.621427354925081,55.0,True,130.22010222455074,cycling
,9.71,,,,1.459700574241181,46.0,True,142.35,running
,3.96,,,,0.7457106274007682,55.0,True,116.48,running
,2.48,,,,0.5977468808787597,103.0,False,276.44,running
,6.75,,,,0.9560133630289532,64.0,False,274.72,running
,4.68,,,,0.8011656005685857,105.0,False,281.81,running
,8.75,,,,1.2813825608798113,57.0,False,244.68,running
,4.71,,,,0.80316295151176,82.0,False,164.6484050599108,cycling
,6.74,,,,0.9554915254237288,118.0,False,281.87,running
,10.0,,,,1.717,64.0,False,274.72,running
,3.67,,,,0.7167944375111428,79.0,True,160.82,running
,10.0,,,,2.1327639751552794,115.0,False,274.7,running
,10.0,,,,1.6367638970173894,68.0,True,235.95588339402687,cycling
,10.0,,,,2.0247641509433962,68.0,True,291.89,running
,6.74,,,,0.9554690265486727,113.0,False,269.92,running
,4.17,,,,0.7629801897129738,56.0,True,90.58100812272424,cycling
,9.99,,,,1.4981900547170968,76.0,True,323.3693414101382,cycling
,3.13,,,,0.6627725210659391,81.0,True,152.46419074600863,cycling
,6.89,,,,0.9665540973207123,75.0,True,153.68210147399327,cycling
,10.0,,,,3.539772727272727,88.0,False,348.88,running
,10.0,,,,2.7215102974828382,46.0,True,118.93,running
,7.84,,,,1.0376415094339622,50.0,True,109.99,running
,3.29,,,,0.6786035307230432,73.0,True,188.74,running
,0.0,,,,0.5342940622988164,53.0,True,107.89,running
,9.26,,,,1.3959723251791452,57.0,True,225.98,running
